ean/modelo,cod_interno,producto,marca,precio_online,precio_cuotas,garantia,url,timestamp
14-DQ2088WM,20015137,"Notebook Hp 14"" Hd 8gb Ram 256gb Ssd Intel Core I5 11th Gen",HP,$139.999,ND,ND,https://www.fravega.com/p/notebook-hp-14-hd-8gb-ram-256gb-ssd-intel-core-i5-11th-gen-20015137/,2022-03-22 20:34:15
Core i5-10210U,50033301,"Notebook Banghó 15,6"" Core i5 8GB SSD 480GB Windows 11 Pro - Bes T5 i5 Pro",BANGHO,$161.099,ND,ND,https://www.fravega.com/p/notebook-bangho-15-6-core-i5-8gb-ssd-480gb-windows-11-pro-bes-t5-i5-pro-50033301/,2022-03-22 20:34:15
ND,20012758,"Notebook Lenovo Legion 5 Pro 16ACH6H Ryzen 7 5800H 3.2GHz 512GB SSD 16GB 16"" 2K NVIDIA RTX 3070 8GB STORM GREY/BLACK RGB Backlit Keyboard",LENOVO,$425.999,ND,ND,https://www.fravega.com/p/notebook-lenovo-legion-5-pro-16ach6h-ryzen-7-5800h-3-2ghz-512gb-ssd-16gb-16-2k-nvidia-rtx-3070-8gb-storm-grey-black-rgb-backlit-keyboard-20012758/,2022-03-22 20:34:15
A315-23-R4NP,20015257,"Notebook Acer 8gb Ram 256gb Ssd Amd Ryzen 3 15,6 Full Hd",ACER,$109.999,ND,ND,https://www.fravega.com/p/notebook-acer-8gb-ram-256gb-ssd-amd-ryzen-3-15-6-full-hd-20015257/,2022-03-22 20:34:16
3505,20015221,"Notebook Dell 8gb Ram 256gb Ssd Amd Ryzen 3 3250u 15,6"" Fhd",DELL,$109.999,ND,ND,https://www.fravega.com/p/notebook-dell-8gb-ram-256gb-ssd-amd-ryzen-3-3250u-15-6-fhd-20015221/,2022-03-22 20:34:16
14-DK1013DX,20015218,Notebook Hp 14-dk1013dx 4gb Ram 128gb Ssd Amd Athlon Silver,HP,$74.999,ND,ND,https://www.fravega.com/p/notebook-hp-14-dk1013dx-4gb-ram-128gb-ssd-amd-athlon-silver-20015218/,2022-03-22 20:34:16
15ARE05,20015252,"Notebook Lenovo 15,6 Touchscreen 8gb Ram Ryzen 7 512gb Ssd",LENOVO,$157.999,ND,ND,https://www.fravega.com/p/notebook-lenovo-15-6-touchscreen-8gb-ram-ryzen-7-512gb-ssd-20015252/,2022-03-22 20:34:16
A315-23-R77F,20015254,Notebook Acer Aspire 3 Amd Athlon Silver 2.3ghz 256gb 8gb,ACER,$89.999,ND,ND,https://www.fravega.com/p/notebook-acer-aspire-3-amd-athlon-silver-2-3ghz-256gb-8gb-20015254/,2022-03-22 20:34:16
15IMH05,20015215,Notebook Lenovo 8gb Ram 256gb Ssd Core I5 Nvidia Gtx 1650ti,LENOVO,$169.999,ND,ND,https://www.fravega.com/p/notebook-lenovo-8gb-ram-256gb-ssd-core-i5-nvidia-gtx-1650ti-20015215/,2022-03-22 20:34:16
X512JA-211.VBGB,20015191,Notebook Asus Vivobook 15.6 I7-10ma Gen 8gb 1tb 256gb Gris,ASUS,$159.999,ND,ND,https://www.fravega.com/p/notebook-asus-vivobook-15-6-i7-10ma-gen-8gb-1tb-256gb-gris-20015191/,2022-03-22 20:34:16
EV-C-156-2,20015144,Notebook Evoo Ultra Thin 8gb Ram 256gb Ssd Intel Core I7,EVOO,$99.999,ND,ND,https://www.fravega.com/p/notebook-evoo-ultra-thin-8gb-ram-256gb-ssd-intel-core-i7-20015144/,2022-03-22 20:34:16
A515-55-35SE,20015185,Notebook Acer Aspire 5 15.6 Intel Core I3 4gb 128gb Ssd,ACER,$87.999,ND,ND,https://www.fravega.com/p/notebook-acer-aspire-5-15-6-intel-core-i3-4gb-128gb-ssd-20015185/,2022-03-22 20:34:16
82KU003NUS,20015186,Notebook Lenovo Amd Ryzen 5 8gb Ram 256gb Ssd Windows10,LENOVO,$129.999,ND,ND,https://www.fravega.com/p/notebook-lenovo-amd-ryzen-5-8gb-ram-256gb-ssd-windows10-20015186/,2022-03-22 20:34:16
ASUS-90NB0Q65-M06560,20015141,Notebook Asus 15 Intel Celeron N4020 Uhd 4gb 128 Gb Ssd Fhd,ASUS,$69.999,ND,ND,https://www.fravega.com/p/notebook-asus-15-intel-celeron-n4020-uhd-4gb-128-gb-ssd-fhd-20015141/,2022-03-22 20:34:17
82KU00A9US,20015183,"Notebook Lenovo 8gb Ram 256gb Amd Ryzen 5 15,6"" Full Hd",LENOVO,$119.999,ND,ND,https://www.fravega.com/p/notebook-lenovo-8gb-ram-256gb-amd-ryzen-5-15-6-full-hd-20015183/,2022-03-22 20:34:17
81YM0060US,20015184,"Notebook Lenovo Ideapad 5 Amd Ryzen 7 256gb Ssd 8gb Ram 14""",LENOVO,$148.999,ND,ND,https://www.fravega.com/p/notebook-lenovo-ideapad-5-amd-ryzen-7-256gb-ssd-8gb-ram-14--20015184/,2022-03-22 20:34:17
ND,20018577,"Notebook Banghó Max L4 I3 (14""hd/8/240/w11h/gar1año)",BANGHO,$108.758,ND,ND,https://www.fravega.com/p/notebook-bangho-max-l4-i3-(14&quot;hd-8-240-w11h-gar1ano)-20018577/,2022-03-22 20:34:17
ND,20018515,"Ntb Asus X515ea I3/15.6""fhd/256g/4g/fdos",ASUS,$102.699,ND,ND,https://www.fravega.com/p/ntb-asus-x515ea-i3-15-6&quot;fhd-256g-4g-fdos-20018515/,2022-03-22 20:34:17
ND,20018487,"Ntb Asus X515ea I7/15.6""fhd/512g/8g/fdos",ASUS,$186.107,ND,ND,https://www.fravega.com/p/ntb-asus-x515ea-i7-15-6&quot;fhd-512g-8g-fdos-20018487/,2022-03-22 20:34:17
ND,20018504,Notebook Dell 15.6 Lati 3520 I3-1115g4 8g 256gb Ubun,DELL,$115.529,ND,ND,https://www.fravega.com/p/notebook-dell-15-6-lati-3520-i3-1115g4-8g-256gb-ubun-20018504/,2022-03-22 20:34:17
ND,20018587,"Notebook Banghó Max L4 I3 F (14""hd/8/240/free/gar1año)",BANGHO,$93.035,ND,ND,https://www.fravega.com/p/notebook-bangho-max-l4-i3-f-(14&quot;hd-8-240-free-gar1ano)-20018587/,2022-03-22 20:34:18
ND,20018271,Notebook Hp 14 240 I7-1065g7 8gb Ssd256 1tb,HP,$151.879,ND,ND,https://www.fravega.com/p/notebook-hp-14-240-i7-1065g7-8gb-ssd256-1tb-20018271/,2022-03-22 20:34:18
CP25,20018197,Notebook HP AMD Ryzen 5 512 SSD + 16gb / TOUCH Win 10,HP,$202.499,ND,ND,https://www.fravega.com/p/notebook-hp-amd-ryzen-5-512-ssd-16gb-touch-win-10-20018197/,2022-03-22 20:34:18
EF26,20018192,Notebook HP AMD Ryzen 5 512 SSD + 32gb FHD W10,HP,$196.204,ND,ND,https://www.fravega.com/p/notebook-hp-amd-ryzen-5-512-ssd-32gb-fhd-w10-20018192/,2022-03-22 20:34:19
NA31,20015902,Chromebook HP 14 Intel 64 Emmc + 4gb / Chrome OS,HP,$55.699,ND,ND,https://www.fravega.com/p/chromebook-hp-14-intel-64-emmc-4gb-chrome-os-20015902/,2022-03-22 20:34:19
EF26,20018188,Notebook HP 15 FHD Ryzen 5 256 SSD + 8gb RAM Win 10,HP,$152.099,ND,ND,https://www.fravega.com/p/notebook-hp-15-fhd-ryzen-5-256-ssd-8gb-ram-win-10-20018188/,2022-03-22 20:34:19
ND,20018569,"Notebook Banghó Max L4 I5 F (14""hd/8/240/free/gar1año)",BANGHO,$113.685,ND,ND,https://www.fravega.com/p/notebook-bangho-max-l4-i5-f-(14&quot;hd-8-240-free-gar1ano)-20018569/,2022-03-22 20:34:20
ND,20018486,"Notebook Banghó Max L5 I5 (15,6""hd/8/240/w11h/gar1año)",BANGHO,$129.203,ND,ND,https://www.fravega.com/p/notebook-bangho-max-l5-i5-(15-6&quot;hd-8-240-w11h-gar1ano)-20018486/,2022-03-22 20:34:20
ND,20018588,"Notebook Banghó Max L4 I5 1(4""hd/8/240/w11h/gar1año)",BANGHO,$129.155,ND,ND,https://www.fravega.com/p/notebook-bangho-max-l4-i5-1(4&quot;hd-8-240-w11h-gar1ano)-20018588/,2022-03-22 20:34:20
ND,20021040,Notebook Lenovo 15.6 E15 I5-1135g7 8gb Ssd256 Gtia3os,LENOVO,$172.669,ND,ND,https://www.fravega.com/p/notebook-lenovo-15-6-e15-i5-1135g7-8gb-ssd256-gtia3os-20021040/,2022-03-22 20:34:20
ND,20020556,Notebook Hp 14 840 I7-1165g7 Ssd512 8gb W10pro,HP,$276.909,ND,ND,https://www.fravega.com/p/notebook-hp-14-840-i7-1165g7-ssd512-8gb-w10pro-20020556/,2022-03-22 20:34:20
GF75THIN10SDK-456,20020972,"Notebook MSI GF75 Thin Intel Core i7 1Tb HDD 16Gb RAM 17.3"" GeForce GTX 1660 Ti",MSI,$299.000,ND,ND,https://www.fravega.com/p/notebook-msi-gf75-thin-intel-core-i7-1tb-hdd-16gb-ram-17-3-geforce-gtx-1660-ti--20020972/,2022-03-22 20:34:20
ND,20018449,"Ntb Asus X515ea I5/15.6""fhd/256g/8g/fdos",ASUS,$141.729,ND,ND,https://www.fravega.com/p/ntb-asus-x515ea-i5-15-6&quot;fhd-256g-8g-fdos-20018449/,2022-03-22 20:34:21
ND,20018461,"Notebook Banghó Bes Pro T4 I5 F (14""/8/240/free Soft/gar2años)",BANGHO,$128.256,ND,ND,https://www.fravega.com/p/notebook-bangho-bes-pro-t4-i5-f-(14&quot;-8-240-free-soft-gar2anos)-20018461/,2022-03-22 20:34:21
ND,20020554,Notebook Hp 14 245 Amd Ryzen5-5500u 1t 8gb,HP,$114.295,ND,ND,https://www.fravega.com/p/notebook-hp-14-245-amd-ryzen5-5500u-1t-8gb-20020554/,2022-03-22 20:34:21
ND,20020555,Notebook Hp 14 440 I5-1135g7 8gb Ssd 512gb W10pro,HP,$159.103,ND,ND,https://www.fravega.com/p/notebook-hp-14-440-i5-1135g7-8gb-ssd-512gb-w10pro-20020555/,2022-03-22 20:34:21
ND,20018951,Notebook Asus 14 I5-1135g7 8g Ssd512gb W10h,ASUS,$240.830,ND,ND,https://www.fravega.com/p/notebook-asus-14-i5-1135g7-8g-ssd512gb-w10h-20018951/,2022-03-22 20:34:21
ND,20018924,"Notebool Banghó Max L5 I3 (15""hd/8/240/w11h/gaar1año)",BANGHO,$109.701,ND,ND,https://www.fravega.com/p/notebool-bangho-max-l5-i3-(15&quot;hd-8-240-w11h-gaar1ano)-20018924/,2022-03-22 20:34:21
ND,20018919,Notebook Hp 14 840 I5-10310u 8gb Ssd512gb W10pro,HP,$214.447,ND,ND,https://www.fravega.com/p/notebook-hp-14-840-i5-10310u-8gb-ssd512gb-w10pro-20018919/,2022-03-22 20:34:21
ND,20018846,Notebook Dell 15.6 Insp 3501 I3-1115g4 4g 1tb Ubuntu,DELL,$93.412,ND,ND,https://www.fravega.com/p/notebook-dell-15-6-insp-3501-i3-1115g4-4g-1tb-ubuntu-20018846/,2022-03-22 20:34:22
ND,20018643,Dell Latitude 5420: I5-1135g7 8 Gb M.2 256 Gb Win 10 Pro 3y Os,DELL,$224.480,ND,ND,https://www.fravega.com/p/dell-latitude-5420:-i5-1135g7-8-gb-m-2-256-gb-win-10-pro-3y-os-20018643/,2022-03-22 20:34:22
ND,20018641,"Asus E410 14"" N4020 4gb 128gb W10pro Cin 1 Año",ASUS,$87.301,ND,ND,https://www.fravega.com/p/asus-e410-14&quot;-n4020-4gb-128gb-w10pro-cin-1-ano-20018641/,2022-03-22 20:34:22
ND,20020487,Hp Notebook Hp 840g8 14 I5-1135g7 8gb 512ssd W10p,HP,$215.249,ND,ND,https://www.fravega.com/p/hp-notebook-hp-840g8-14-i5-1135g7-8gb-512ssd-w10p-20020487/,2022-03-22 20:34:22
ND,20021045,Hp Notebook Hp 245g8 14 R5-5500 8gb 1tb Freedos,HP,$116.446,ND,ND,https://www.fravega.com/p/hp-notebook-hp-245g8-14-r5-5500-8gb-1tb-freedos-20021045/,2022-03-22 20:34:22
81MH0054AR,20021666,Lenovo Chromebook 14e Amd A4 9120c 8gb 64gb 1080p Chrome Os,LENOVO,$53.999,ND,ND,https://www.fravega.com/p/lenovo-chromebook-14e-amd-a4-9120c-8gb-64gb-1080p-chrome-os-20021666/,2022-03-22 20:34:23
82A300BAAR,20021660,Notebook Lenovo Yoga Slim 7 Core I5 11va 8gb 256gb 1080p W10,LENOVO,$169.999,ND,ND,https://www.fravega.com/p/notebook-lenovo-yoga-slim-7-core-i5-11va-8gb-256gb-1080p-w10-20021660/,2022-03-22 20:34:23
EF26,20018190,Notebook AMD Ryzen 5 FHD 8gb + 512 SSD Windows 10,HP,$164.199,ND,ND,https://www.fravega.com/p/notebook-amd-ryzen-5-fhd-8gb-512-ssd-windows-10--20018190/,2022-03-22 20:34:24
ND,20021535,Hp Notebook Hp 440g8 14 I5-1135g7 8gb 512ssd W10p,HP,$155.950,ND,ND,https://www.fravega.com/p/hp-notebook-hp-440g8-14-i5-1135g7-8gb-512ssd-w10p-20021535/,2022-03-22 20:34:24
ND,20021532,Hp Notebook Hp 445g8 14 R5-5600u 8gb 256ssd W10p,HP,$164.950,ND,ND,https://www.fravega.com/p/hp-notebook-hp-445g8-14-r5-5600u-8gb-256ssd-w10p-20021532/,2022-03-22 20:34:24
ND,20021528,Hp Notebooks Hp 440g8 14 I7-1165g7 8gb 512ssd W10p,HP,$259.808,ND,ND,https://www.fravega.com/p/hp-notebooks-hp-440g8-14-i7-1165g7-8gb-512ssd-w10p-20021528/,2022-03-22 20:34:24
ND,20018822,"Notebook Banghó Max L5 I3 F (15,6""hd/8/240/free Soft/gar1año)",BANGHO,$95.135,ND,ND,https://www.fravega.com/p/notebook-bangho-max-l5-i3-f-(15-6&quot;hd-8-240-free-soft-gar1ano)-20018822/,2022-03-22 20:34:24
ND,20021538,Hp Notebook Hp 240g8 14 Celn4020 4gb 500hd W10h,HP,$67.697,ND,ND,https://www.fravega.com/p/hp-notebook-hp-240g8-14-celn4020-4gb-500hd-w10h-20021538/,2022-03-22 20:34:24
ND,20018685,"Notebook 15"" Alienware Core I7/16gb/ssd 512/video3070/wind10",DELL,$503.567,ND,ND,https://www.fravega.com/p/notebook-15&quot;-alienware-core-i7-16gb-ssd-512-video3070-wind10-20018685/,2022-03-22 20:34:24
ND,20021526,Notebook Dell 15.6 Insp 5510 I5-11300h 8g 256g W10home,DELL,$171.189,ND,ND,https://www.fravega.com/p/notebook-dell-15-6-insp-5510-i5-11300h-8g-256g-w10home-20021526/,2022-03-22 20:34:24
ND,20021100,Lenovo Thinkpad L14 Gen2: I5-1165g7 8gb 256gb W10 Pro,LENOVO,$211.446,ND,ND,https://www.fravega.com/p/lenovo-thinkpad-l14-gen2:-i5-1165g7-8gb-256gb-w10-pro-20021100/,2022-03-22 20:34:25
ND,20021525,Notebook Hp 14 840 I5-10310u 16gb Ssd256gb W10pro,HP,$249.328,ND,ND,https://www.fravega.com/p/notebook-hp-14-840-i5-10310u-16gb-ssd256gb-w10pro-20021525/,2022-03-22 20:34:25
ND,20021083,Lenovo Thinkbook 15 G2: I5-1135g7 8gb 256gb Sin So 1 Año Os,LENOVO,$154.475,ND,ND,https://www.fravega.com/p/lenovo-thinkbook-15-g2:-i5-1135g7-8gb-256gb-sin-so-1-ano-os-20021083/,2022-03-22 20:34:25
ND,20021093,"Notebook Banghó Max L4 I1 F (14""hd/4/120/freesoft/gar1año)",BANGHO,$51.371,ND,ND,https://www.fravega.com/p/notebook-bangho-max-l4-i1-f-(14&quot;hd-4-120-freesoft-gar1ano)-20021093/,2022-03-22 20:34:25
ND,20021667,Notebook Lenovo Ideapad 1 Celeron N4020 4gb 256gb Ssd,LENOVO,$53.999,ND,ND,https://www.fravega.com/p/notebook-lenovo-ideapad-1-celeron-n4020-4gb-256gb-ssd-20021667/,2022-03-22 20:34:25
S150,20021662,Notebook 14 Lenovo Ideapad 1 Slim Amd A4 9120e 4gb 64gb W10,LENOVO,$59.999,ND,ND,https://www.fravega.com/p/notebook-14-lenovo-ideapad-1-slim-amd-a4-9120e-4gb-64gb-w10-20021662/,2022-03-22 20:34:25
ND,20021088,Notebook Hp 14 445 Amd Ryzen5-5600u 8gb Ssd256gb W10pro,HP,$198.492,ND,ND,https://www.fravega.com/p/notebook-hp-14-445-amd-ryzen5-5600u-8gb-ssd256gb-w10pro-20021088/,2022-03-22 20:34:25
ND,20021087,Notebook Dell 15.6 Insp 5510 I5-11320h 8g 256gb W10home,DELL,$180.337,ND,ND,https://www.fravega.com/p/notebook-dell-15-6-insp-5510-i5-11320h-8g-256gb-w10home-20021087/,2022-03-22 20:34:25
I351,20023137,Notebook Dell 15 TouchScreen Core i7 11va 32gb + 512gb SSD / Intel Win,DELL,$500.000,ND,ND,https://www.fravega.com/p/notebook-dell-15-touchscreen-core-i7-11va-32gb-512gb-ssd-intel-win-20023137/,2022-03-22 20:34:25
I351,20023136,Notebook Dell 15 TouchScreen Core i7 11va 16gb + 512gb SSD / Intel Win,DELL,$500.000,ND,ND,https://www.fravega.com/p/notebook-dell-15-touchscreen-core-i7-11va-16gb-512gb-ssd-intel-win-20023136/,2022-03-22 20:34:26
CP03,20023133,Notebook HP 17 Ryzen 3 5300U 16gb + 256gb SSD 1TB / AMD Win,HP,$500.000,ND,ND,https://www.fravega.com/p/notebook-hp-17-ryzen-3-5300u-16gb-256gb-ssd-1tb-amd-win-20023133/,2022-03-22 20:34:26
I351,20023135,Notebook Dell 15 TouchScreen Core i7 11va 32gb + 256gb SSD / Intel Win,DELL,$500.000,ND,ND,https://www.fravega.com/p/notebook-dell-15-touchscreen-core-i7-11va-32gb-256gb-ssd-intel-win-20023135/,2022-03-22 20:34:26
CP03,20023132,Notebook HP 17 Ryzen 3 5300U 32gb + 512gb SSD / AMD Win,HP,$500.000,ND,ND,https://www.fravega.com/p/notebook-hp-17-ryzen-3-5300u-32gb-512gb-ssd-amd-win-20023132/,2022-03-22 20:34:26
CP03,20023131,Notebook HP 17 Ryzen 3 5300U 16gb + 512gb SSD / AMD Win,HP,$500.000,ND,ND,https://www.fravega.com/p/notebook-hp-17-ryzen-3-5300u-16gb-512gb-ssd-amd-win-20023131/,2022-03-22 20:34:26
ND,20022307,"Notebook 15"" Dell Inspiron Serie 3000 Core I3/4gb/ssd256/ubuntu",DELL,$108.131,ND,ND,https://www.fravega.com/p/notebook-15&quot;-dell-inspiron-serie-3000-core-i3-4gb-ssd256-ubuntu-20022307/,2022-03-22 20:34:26
CP03,20023129,Notebook HP 17 Ryzen 3 5300U 8gb + 256gb SSD / AMD Win,HP,$500.000,ND,ND,https://www.fravega.com/p/notebook-hp-17-ryzen-3-5300u-8gb-256gb-ssd-amd-win-20023129/,2022-03-22 20:34:27
CP03,20023130,Notebook HP 17 Ryzen 3 5300U 16gb + 256gb SSD / AMD Win,HP,$500.000,ND,ND,https://www.fravega.com/p/notebook-hp-17-ryzen-3-5300u-16gb-256gb-ssd-amd-win-20023130/,2022-03-22 20:34:27
ND,20022016,Hp Notebook Hp 245g8 14 R3-5300u 8gb 1t Freedos,HP,$95.484,ND,ND,https://www.fravega.com/p/hp-notebook-hp-245g8-14-r3-5300u-8gb-1t-freedos-20022016/,2022-03-22 20:34:27
ND,20021882,"Notebook Banghó Max L4 I1 F ( 14""hd/4/120/free Soft/gar1año)",BANGHO,$51.371,ND,ND,https://www.fravega.com/p/notebook-bangho-max-l4-i1-f-(-14&quot;hd-4-120-free-soft-gar1ano)-20021882/,2022-03-22 20:34:27
ND,20021853,"Notebook HP 15"" Core i7 11va 16gb + 256gb SSD / Intel Win",HP,$212.299,ND,ND,https://www.fravega.com/p/notebook-hp-15-core-i7-11va-16gb-256gb-ssd-intel-win-20021853/,2022-03-22 20:34:27
ND,20021847,"Notebook HP 15"" FHD Core i7 11va 16gb + 512 SSD / TOUCH Intel Win",HP,$276.099,ND,ND,https://www.fravega.com/p/notebook-hp-15-fhd-core-i7-11va-16gb-512-ssd-touch-intel-win-20021847/,2022-03-22 20:34:27
I351,20023134,Notebook Dell 15 TouchScreen Core i7 11va 16gb + 256gb SSD / Intel Win,DELL,$500.000,ND,ND,https://www.fravega.com/p/notebook-dell-15-touchscreen-core-i7-11va-16gb-256gb-ssd-intel-win-20023134/,2022-03-22 20:34:28
I351,20023138,Notebook Dell 15 TouchScreen Core i7 11va 32gb + 1tb SSD / Intel Win,DELL,$500.000,ND,ND,https://www.fravega.com/p/notebook-dell-15-touchscreen-core-i7-11va-32gb-1tb-ssd-intel-win-20023138/,2022-03-22 20:34:29
81Y6,20023139,Notebook Lenovo Gamer 15 Core i7 10ma 16gb + 512gb SSD 1tb / Intel NVIDIA,LENOVO,$500.000,ND,ND,https://www.fravega.com/p/notebook-lenovo-gamer-15-core-i7-10ma-16gb-512gb-ssd-1tb-intel-nvidia-20023139/,2022-03-22 20:34:29
81Y4,20023141,Notebook Lenovo Gamer 15 Core i7 10ma 32gb + 1tb SSD 2tb / Intel NVIDIA,LENOVO,$500.000,ND,ND,https://www.fravega.com/p/notebook-lenovo-gamer-15-core-i7-10ma-32gb-1tb-ssd-2tb-intel-nvidia-20023141/,2022-03-22 20:34:29
81Y5,20023140,Notebook Lenovo Gamer 15 Core i7 10ma 32gb + 512gb SSD 1tb / Intel NVIDIA,LENOVO,$500.000,ND,ND,https://www.fravega.com/p/notebook-lenovo-gamer-15-core-i7-10ma-32gb-512gb-ssd-1tb-intel-nvidia-20023140/,2022-03-22 20:34:29
